Fondo;Descripción;Centro;Sección;Programa;Subconcepto;Programa de Financiación;Definición proyecto;Título;Distrito;Texto Distrito;Línea de Inversión;Descripción Línea de Inversión;Sublínea de Inversión;Descripción Sublínea de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Cred. Inicial;Modifc. ;C. Definitivo ;C Disponible ;Re. Pte. Util.;C. Autorizado ;C. Dispuesto ;Obl. Reconoc. ;C. Ordenado ;Pagos Real
;;1;120;13201;63999;2024/000124;2024/000124;OTRO EQUIPAMIENTO DIVERSO PARA LOS SERVICIOS DE POLICÍA MUNICIPAL;998;VARIOS DISTRITOS;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;0;POLICIA MUNICIPAL;;;;;;;25000;0;25000;25000;0;0;0;0;0;0
;;1;120;13201;64100;2022/000415;2022/000415;SERVICIOS POLICÍA MUNICIPAL. ADQUISICIÓN MÓDULO DE SOFTWARE ON CALL;998;VARIOS DISTRITOS;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;0;POLICIA MUNICIPAL;;;;;;;125187;0;125187;0,4;0;125186,6;125186,6;0;0;0
;;1;120;13201;64100;2023/000375;2023/000375;APLICACIONES INFORMÁTICAS PARA LOS SERVICIOS DE POLICÍA MUNICIPAL;998;VARIOS DISTRITOS;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;0;POLICIA MUNICIPAL;;;;;;;179938;0;179938;0,01;857,99;179080;179080;0;0;0
;;1;120;13201;64100;2024/000126;2024/000126;SERVICIOS POLICÍA MUNICIPAL. LICENCIAS Y OTRO EQUIPAMIENTO INFORMÁTICO;998;VARIOS DISTRITOS;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;0;POLICIA MUNICIPAL;;;;;;;446204;302200;748404;746650,71;0;1753,29;1753,29;1449;0;1449
1;INCORPORACIONES REMANENTES OBLIGATORIAS;1;120;13201;64100;2023/001100;2023/001100;SERVICIOS POLICÍA MUNICIPAL. ADQUISICIÓN DE LICENCIA SOFTWARE PARA GESTIÓN DE EVENTOS;998;VARIOS DISTRITOS;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;0;POLICIA MUNICIPAL;;;;;;;0;7882,5;7882,5;7882,5;0;0;0;0;0;0
;;1;120;13510;62300;2023/000008;2023/000008;SAMUR-PROTECCIÓN CIVIL. APARATOS ELECTROMEDICINA,DISPOSITIVOS MÉDICOS Y OTRA MAQUINARIA;998;VARIOS DISTRITOS;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;2;SAMUR - PROTECCIÓN CIVIL;;;;;;;746331;0;746331;145384,5;0;600946,5;0;0;0;0
;;1;120;13510;62300;2024/000348;2024/000348;EQUIPAMIENTO SERVICIOS DE SAMUR - PROTECCIÓN CIVIL;998;VARIOS DISTRITOS;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;2;SAMUR - PROTECCIÓN CIVIL;;;;;;;50000;0;50000;50000;0;0;0;0;0;0
;;1;120;13510;62300;2024/000351;2024/000351;SERVICIOS SAMUR-PROTECCIÓN CIVIL. MATERIAL PARA COOPERACIÓN INTERNACIONAL;999;NO DISTRITALIZABLE;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;2;SAMUR - PROTECCIÓN CIVIL;;;;;;;350000;-108000;242000;242000;0;0;0;0;0;0
1;INCORPORACIONES REMANENTES OBLIGATORIAS;1;120;13510;62300;2023/000008;2023/000008;SAMUR-PROTECCIÓN CIVIL. APARATOS ELECTROMEDICINA,DISPOSITIVOS MÉDICOS Y OTRA MAQUINARIA;998;VARIOS DISTRITOS;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;2;SAMUR - PROTECCIÓN CIVIL;;;;;;;0;409965,87;409965,87;409965,87;0;0;0;0;0;0
;;1;120;13510;62302;2023/001452;2023/001452;EQUIPAMIENTO SERVICIOS DE SAMUR - PROTECCIÓN CIVIL;998;VARIOS DISTRITOS;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;2;SAMUR - PROTECCIÓN CIVIL;;;;;;;0;2179,45;2179,45;0;0;2179,45;2179,45;0;0;0
;;1;120;13510;62302;2024/000348;2024/000348;EQUIPAMIENTO SERVICIOS DE SAMUR - PROTECCIÓN CIVIL;998;VARIOS DISTRITOS;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;2;SAMUR - PROTECCIÓN CIVIL;;;;;;;50000;-50000;0;0;0;0;0;0;0;0
;;1;120;13510;62302;2024/000351;2024/000351;SERVICIOS SAMUR-PROTECCIÓN CIVIL. MATERIAL PARA COOPERACIÓN INTERNACIONAL;999;NO DISTRITALIZABLE;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;2;SAMUR - PROTECCIÓN CIVIL;;;;;;;0;305820,55;305820,55;305820,55;0;0;0;0;0;0
;;1;120;13510;62302;2024/000353;2024/000353;MATERIAL INMOVILIZACIÓN PARA LOS SERVICIOS DE SAMUR - PROTECCIÓN CIVIL;998;VARIOS DISTRITOS;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;2;SAMUR - PROTECCIÓN CIVIL;;;;;;;150000;-150000;0;0;0;0;0;0;0;0
;;1;120;13510;62400;2023/000343;2023/000343;VEHÍCULOS SAMUR - PROTECCIÓN CIVIL. ACTUALIZACIÓN DE FLOTA;998;VARIOS DISTRITOS;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;2;SAMUR - PROTECCIÓN CIVIL;;;;;;;599882;0;599882;10132,3;0;589749,7;589749,7;0;0;0
;;1;120;13510;62500;2024/000354;2024/000354;DEPENDENCIAS SERVICIOS SAMUR - PROTECCIÓN CIVIL. MOBILIARIO;209;MONCLOA-ARAVACA;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;2;SAMUR - PROTECCIÓN CIVIL;;;;;;;200000;-155110;44890;44890;0;0;0;0;0;0
;;1;120;13510;62599;2023/000010;2023/060010;BASE 0 CENTRAL SAMUR-PROTECCIÓN CIVIL, RONDA DE LAS PROVINCIAS, 7. OTRO MOBILIARIO Y ENSERES;209;MONCLOA-ARAVACA;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;2;SAMUR - PROTECCIÓN CIVIL;;;;;;;0;9673,95;9673,95;0;0;9673,95;9673,95;0;0;0
;;1;120;13510;62599;2023/001452;2023/001452;EQUIPAMIENTO SERVICIOS DE SAMUR - PROTECCIÓN CIVIL;998;VARIOS DISTRITOS;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;2;SAMUR - PROTECCIÓN CIVIL;;;;;;;0;160,93;160,93;0;0;160,93;160,93;0;0;0
;;1;120;13510;62599;2024/000348;2024/000348;EQUIPAMIENTO SERVICIOS DE SAMUR - PROTECCIÓN CIVIL;998;VARIOS DISTRITOS;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;2;SAMUR - PROTECCIÓN CIVIL;;;;;;;50000;-9834,88;40165,12;40165,12;0;0;0;0;0;0
;;1;120;13510;62600;2023/000011;2023/000011;EQUIPOS DE COMUNICACIÓN PARA LOS SERVICIOS DE SAMUR - PROTECCIÓN CIVIL;998;VARIOS DISTRITOS;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;2;SAMUR - PROTECCIÓN CIVIL;;;;;;;30667;0;30667;30667;0;0;0;0;0;0
;;1;120;13510;62600;2024/000355;2024/000355;EQUIPOS EMBARCADOS PARA NUEVOS VEHÍCULOS SAMUR - PROTECCIÓN CIVIL;998;VARIOS DISTRITOS;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;2;SAMUR - PROTECCIÓN CIVIL;;;;;;;200000;0;200000;200000;0;0;0;0;0;0
;;1;120;13510;62999;2024/000357;2024/000357;SERVICIOS SAMUR - PROTECCIÓN CIVIL. CENTROS ASISTENCIALES POLIVALENTES;998;VARIOS DISTRITOS;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;2;SAMUR - PROTECCIÓN CIVIL;;;;;;;370000;0;370000;1,36;0;369998,64;0;0;0;0
;;1;120;13510;63400;2023/000343;2023/000343;VEHÍCULOS SAMUR - PROTECCIÓN CIVIL. ACTUALIZACIÓN DE FLOTA;998;VARIOS DISTRITOS;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;2;SAMUR - PROTECCIÓN CIVIL;;;;;;;664029;0;664029;38952,46;0;625076,54;625076,54;0;0;0
;;1;120;13510;63400;2023/000346;2023/000346;MODIFICACIÓN DE VEHÍCULOS DEL SERVICIO SAMUR - PROTECCIÓN CIVIL;998;VARIOS DISTRITOS;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;2;SAMUR - PROTECCIÓN CIVIL;;;;;;;277242;0;277242;2468,19;0;274773,81;274773,81;0;0;0
;;1;120;13510;63599;2023/001452;2023/001452;EQUIPAMIENTO SERVICIOS DE SAMUR - PROTECCIÓN CIVIL;998;VARIOS DISTRITOS;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;2;SAMUR - PROTECCIÓN CIVIL;;;;;;;0;16552,8;16552,8;0;0;16552,8;16552,8;0;0;0
;;1;120;13510;63599;2024/000348;2024/000348;EQUIPAMIENTO SERVICIOS DE SAMUR - PROTECCIÓN CIVIL;998;VARIOS DISTRITOS;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;2;SAMUR - PROTECCIÓN CIVIL;;;;;;;50000;138557,2;188557,2;188557,2;0;0;0;0;0;0
;;1;120;13510;64100;2024/000356;2024/000356;APLICIACIONES INFORMÁTICAS PARA LOS SERVICIOS DE SAMUR-PROTECCIÓN CIVIL;998;VARIOS DISTRITOS;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;2;SAMUR - PROTECCIÓN CIVIL;;;;;;;171000;0;171000;171000;0;0;0;0;0;0
1;INCORPORACIONES REMANENTES OBLIGATORIAS;1;120;13510;64100;2020/000439;2020/000439;"""TÚ ERES TAMBIÉN DEL SAMUR"". PLATAFORMA PARA FORMACIÓN  ONLINE A LOS CIUDADANOS";998;VARIOS DISTRITOS;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;2;SAMUR - PROTECCIÓN CIVIL;;;;;;;0;9600,01;9600,01;9600,01;0;0;0;0;0;0
;;1;120;13610;62300;2024/000358;2024/000358;EQUIPAMIENTO SERVICIOS DE BOMBEROS;998;VARIOS DISTRITOS;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;1;BOMBEROS;;;;;;;39750;0;39750;39750;0;0;0;0;0;0
;;1;120;13610;62302;2024/000358;2024/000358;EQUIPAMIENTO SERVICIOS DE BOMBEROS;998;VARIOS DISTRITOS;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;1;BOMBEROS;;;;;;;1342100;0;1342100;1325186,62;0;16913,38;16913,38;16913,38;0;16913,38
;;1;120;13610;62599;2023/001528;2023/001528;PARQUE DE BOMBEROS Nº 5. TAQUILLAS PARA EQUIPOS DE PROTECCIÓN INDIVIDUAL;212;USERA;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;1;BOMBEROS;;;;;;;208967;0;208967;44572,66;0;164394,34;164394,34;0;0;0
;;1;120;13610;62599;2024/000359;2024/000359;CENTRO INTEGRADO DE SEGURIDAD Y EMERGENCIAS (CISEM). OTRO MOBILIARIO SALA DE CRISIS;998;VARIOS DISTRITOS;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;1;BOMBEROS;;;;;;;160000;0;160000;160000;0;0;0;0;0;0
;;1;120;13610;62599;2024/000360;2024/000360;UNIDAD DE LOGÍSTICA DE BOMBEROS. OTRO MOBILIARIO Y ENSERES;217;VILLAVERDE;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;1;BOMBEROS;;;;;;;115000;0;115000;115000;0;0;0;0;0;0
;;1;120;13610;62601;2024/000362;2024/000362;ESCUELA DE FORMACIÓN BOMBEROS. MATERIAL AUDIOVISUAL SALAS EXPERIMENTALES;998;VARIOS DISTRITOS;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;1;BOMBEROS;;;;;;;26378;0;26378;26378;0;0;0;0;0;0
;;1;120;13610;62601;2024/001106;2024/001106;SERVICIOS DE BOMBEROS. DISPOSITIVOS DE LECTURA DE CÓDIGOS;998;VARIOS DISTRITOS;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;1;BOMBEROS;;;;;;;0;15609;15609;15609;0;0;0;0;0;0
;;1;120;13610;62999;2023/000347;2023/000347;ANCLAJES TORRES Y ROCÓDROMOS PARA LOS SERVICIOS DE BOMBEROS;998;VARIOS DISTRITOS;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;1;BOMBEROS;;;;;;;23496;0;23496;23496;0;0;0;0;0;0
;;1;120;13610;63300;2024/000358;2024/000358;EQUIPAMIENTO SERVICIOS DE BOMBEROS;998;VARIOS DISTRITOS;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;1;BOMBEROS;;;;;;;39750;0;39750;39750;0;0;0;0;0;0
;;1;120;13610;63301;2024/000364;2024/000364;DEPENDENCIAS BOMBEROS C/RUFINO BLANCO, 2. INSTALACIONES CENTRAL DETECCIÓN INCENDIOS;204;SALAMANCA;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;1;BOMBEROS;;;;;;;126000;0;126000;126000;0;0;0;0;0;0
;;1;120;13610;63302;2024/000358;2024/000358;EQUIPAMIENTO SERVICIOS DE BOMBEROS;998;VARIOS DISTRITOS;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;1;BOMBEROS;;;;;;;39750;0;39750;39750;0;0;0;0;0;0
;;1;120;13610;64100;2017/000107;2017/000107;APLICACIÓN INFORMÁTICA PARA LOS SERVICIOS DE BOMBEROS;998;VARIOS DISTRITOS;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;1;BOMBEROS;;;;;;;59709;9727,46;69436,46;10246,61;0;59189,85;59189,85;0;0;0
;;1;120;13610;64100;2020/000469;2020/000469;SERVICIOS DE BOMBEROS. SISTEMA DE GESTIÓN Y TRATAMIENTO DE EMERGENCIAS. ADQUISICIÓN;998;VARIOS DISTRITOS;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;1;BOMBEROS;;;;;;;394053;0;394053;0,49;0;394052,51;394052,51;0;0;0
;;1;120;13610;64100;2024/000365;2024/000365;APLICACIONES INFORMÁTICAS PARA LOS SERVICIOS DE BOMBEROS;998;VARIOS DISTRITOS;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;1;BOMBEROS;;;;;;;301000;-9727,46;291272,54;291272,54;0;0;0;0;0;0
;;1;120;92013;64100;2023/000076;2023/000076;DESARROLLO NUEVAS FUNCIONALIDADES SISTEMA INFORMÁTICO PARA GESTIÓN DE PROTECCIÓN DE DATOS;998;VARIOS DISTRITOS;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;0;ATENCIÓN AL CIUDADANO;;;;;;;122885;0;122885;0,75;0;122884,25;122884,25;0;0;0
;;1;120;92202;62301;2024/000156;2024/000156;SERVICIOS COMUNICACIÓN ÁREA VICEALCALDÍA,PORTAVOZ,SEGURIDAD. PANTALLAS EMISIÓN STREAMING;999;NO DISTRITALIZABLE;0;INVERSIONES DE CARÁCTER GENERAL;1;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;500;-500;0;0;0;0;0;0;0;0
;;1;120;92202;62301;2024/001115;2024/001115;SERVICIOS COMUNICACIÓN ÁREA VICEALCALDÍA, PORTAVOZ, SEGURIDAD. INSTALACIONES DE ILUMINACIÓN;999;NO DISTRITALIZABLE;0;INVERSIONES DE CARÁCTER GENERAL;1;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0;500;500;500;0;0;0;0;0;0
;;1;120;92202;62302;2024/000157;2024/000157;SERVICIOS COMUNICACIÓN ÁREA VICEALCALDÍA,PORTAVOZ,SEGURIDAD Y EMERGENCIAS. ÚTILES Y HERRAMIENTAS;999;NO DISTRITALIZABLE;0;INVERSIONES DE CARÁCTER GENERAL;1;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;500;0;500;500;0;0;0;0;0;0
;;1;120;92202;62500;2024/000158;2024/000158;EQUIPAMIENTO SERVICIOS COMUNICACIÓN ÁREA VICEALCALDIA, PORTAVOZ, SEGURIDAD Y EMERGENCIAS;999;NO DISTRITALIZABLE;0;INVERSIONES DE CARÁCTER GENERAL;1;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;5000;0;5000;5000;0;0;0;0;0;0
;;1;120;92202;62599;2024/000158;2024/000158;EQUIPAMIENTO SERVICIOS COMUNICACIÓN ÁREA VICEALCALDIA, PORTAVOZ, SEGURIDAD Y EMERGENCIAS;999;NO DISTRITALIZABLE;0;INVERSIONES DE CARÁCTER GENERAL;1;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;1000;0;1000;1000;0;0;0;0;0;0
;;1;120;92202;62600;2024/000158;2024/000158;EQUIPAMIENTO SERVICIOS COMUNICACIÓN ÁREA VICEALCALDIA, PORTAVOZ, SEGURIDAD Y EMERGENCIAS;999;NO DISTRITALIZABLE;0;INVERSIONES DE CARÁCTER GENERAL;1;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;500;0;500;500;0;0;0;0;0;0
;;1;120;92202;62601;2024/000159;2024/000159;SERVICIOS COMUNICACIÓN ÁREA VICEALCALDÍA,PORTAVOZ,SEGURIDAD Y EMERGENCIAS. EQUIPOS PROCESO DE DATOS;999;NO DISTRITALIZABLE;0;INVERSIONES DE CARÁCTER GENERAL;1;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;500;0;500;500;0;0;0;0;0;0
;;1;120;92401;62599;2024/000147;2024/000147;EQUIPAMIENTO CRAS! CENTRO RECURSOS PARA EL ASOCIACIONISMO Y LA CIUDADANÍA ACTIVA;998;VARIOS DISTRITOS;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;1;PARTICIPACIÓN CIUDADANA;;;;;;;15000;0;15000;15000;0;0;0;0;0;0
;;1;120;92401;62600;2024/000147;2024/000147;EQUIPAMIENTO CRAS! CENTRO RECURSOS PARA EL ASOCIACIONISMO Y LA CIUDADANÍA ACTIVA;998;VARIOS DISTRITOS;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;1;PARTICIPACIÓN CIUDADANA;;;;;;;1000;0;1000;1000;0;0;0;0;0;0
;;1;120;92401;64100;2024/000149;2024/000149;SERVICIOS PARTICIPACIÓN CIUDADANA. APLICACIÓN DE BUSCADOR EN LA NUBE;998;VARIOS DISTRITOS;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;1;PARTICIPACIÓN CIUDADANA;;;;;;;18000;0;18000;18000;0;0;0;0;0;0
;;1;120;92401;64100;2024/000150;2024/000150;SERVICIOS PARTICIPACIÓN CIUDADANA. APLICACIÓN EVOLUTIVOS DE DECIDE MADRID Y CUADROS DE MANDO;998;VARIOS DISTRITOS;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;1;PARTICIPACIÓN CIUDADANA;;;;;;;38000;0;38000;38000;0;0;0;0;0;0
;;1;120;92501;62500;2024/000205;2024/000205;NUEVA AULA DE FORMACIÓN DE LÍNEA MADRID. MOBILIARIO Y EQUIPOS DE OFICINA;998;VARIOS DISTRITOS;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;0;ATENCIÓN AL CIUDADANO;;;;;;;18150;0;18150;18150;0;0;0;0;0;0
;;1;120;92501;62500;2024/000206;2024/000206;EQUIPAMIENTO OFICINAS DE ATENCIÓN AL CIUDADANO LÍNEA MADRID;998;VARIOS DISTRITOS;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;0;ATENCIÓN AL CIUDADANO;;;;;;;120000;0;120000;120000;0;0;0;0;0;0
;;1;120;92501;62599;2024/000206;2024/000206;EQUIPAMIENTO OFICINAS DE ATENCIÓN AL CIUDADANO LÍNEA MADRID;998;VARIOS DISTRITOS;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;0;ATENCIÓN AL CIUDADANO;;;;;;;18150;0;18150;18150;0;0;0;0;0;0
;;1;120;92501;62599;2024/000207;2024/000207;NUEVA AULA DE FORMACIÓN DE LÍNEA MADRID. EQUIPO AUDIOVISUAL;998;VARIOS DISTRITOS;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;0;ATENCIÓN AL CIUDADANO;;;;;;;18150;0;18150;18150;0;0;0;0;0;0
;;1;120;92501;62901;2024/000191;2024/000191;SEÑALIZACIÓN OFICINAS DE ATENCIÓN A LA CIUDADANÍA LÍNEA MADRID;998;VARIOS DISTRITOS;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;0;ATENCIÓN AL CIUDADANO;;;;;;;60000;0;60000;60000;0;0;0;0;0;0
;;1;120;92501;63200;2024/000194;2024/000194;OFICINAS DE ATENCIÓN AL CIUDADANO LÍNEA MADRID. OBRAS DE REFORMA;998;VARIOS DISTRITOS;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;0;ATENCIÓN AL CIUDADANO;;;;;;;54450;0;54450;54450;0;0;0;0;0;0
;;1;120;92501;63500;2024/000206;2024/000206;EQUIPAMIENTO OFICINAS DE ATENCIÓN AL CIUDADANO LÍNEA MADRID;998;VARIOS DISTRITOS;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;0;ATENCIÓN AL CIUDADANO;;;;;;;36300;0;36300;36300;0;0;0;0;0;0
;;1;120;92501;63599;2024/000206;2024/000206;EQUIPAMIENTO OFICINAS DE ATENCIÓN AL CIUDADANO LÍNEA MADRID;998;VARIOS DISTRITOS;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;0;ATENCIÓN AL CIUDADANO;;;;;;;36300;0;36300;36300;0;0;0;0;0;0
;;1;120;92501;63901;2024/000191;2024/000191;SEÑALIZACIÓN OFICINAS DE ATENCIÓN A LA CIUDADANÍA LÍNEA MADRID;998;VARIOS DISTRITOS;12;OTROS BIENES PÚBLICOS DE CARÁCTER SOCIAL;0;ATENCIÓN AL CIUDADANO;;;;;;;28150;0;28150;28150;0;0;0;0;0;0
;;1;130;33000;61900;2024/001019;2024/001019;PLACAS CERÁMICAS CON NOMBRES DE CALLES DEL BARRIO DE JUSTICIA;201;CENTRO;10;CULTURA;5;PROMOCIÓN DE LA CULTURA;;;;;;;100000;0;100000;100000;0;0;0;0;0;0
;;1;130;33000;62301;2024/000012;2024/000012;SERVICIOS ÁREA DE GOBIERNO DE CULTURA, TURISMO Y DEPORTE. INSTALACIONES TÉCNICAS;999;NO DISTRITALIZABLE;0;INVERSIONES DE CARÁCTER GENERAL;1;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;8000;0;8000;584,3;0;7415,7;7415,7;0;0;0
;;1;130;33000;62500;2024/000019;2024/000019;EQUIPAMIENTO SERVICIOS ÁREA DE GOBIERNO DE CULTURA, TURISMO Y DEPORTE;999;NO DISTRITALIZABLE;0;INVERSIONES DE CARÁCTER GENERAL;1;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;10000;0;10000;10000;0;0;0;0;0;0
;;1;130;33000;62599;2024/000019;2024/000019;EQUIPAMIENTO SERVICIOS ÁREA DE GOBIERNO DE CULTURA, TURISMO Y DEPORTE;999;NO DISTRITALIZABLE;0;INVERSIONES DE CARÁCTER GENERAL;1;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;6000;0;6000;6000;0;0;0;0;0;0
;;1;130;33000;62901;2024/000021;2024/000021;SERVICIOS ÁREA DE GOBIERNO DE CULTURA, TURISMO Y DEPORTE. SEÑALIZACIÓN;999;NO DISTRITALIZABLE;0;INVERSIONES DE CARÁCTER GENERAL;1;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;6000;0;6000;6000;0;0;0;0;0;0
1;INCORPORACIONES REMANENTES OBLIGATORIAS;1;130;33210;62599;2023/000446;2023/000446;BIBLIOTECAS PÚBLICAS MUNICIPALES. MOBILIARIO Y OTROS ENSERES ADAPTADOS PARA MEJORA ACCESIBILIDAD;998;VARIOS DISTRITOS;10;CULTURA;0;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0;57150;57150;57150;0;0;0;0;0;0
1;INCORPORACIONES REMANENTES OBLIGATORIAS;1;130;33210;62600;2023/000344;2023/000344;BIBLIOTECAS PÚBLICAS MUNICIPALES. INSTALACIÓN BUCLES MAGNÉTICOS PARA DISCAPACIDAD AUDITIVA;998;VARIOS DISTRITOS;10;CULTURA;0;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;0;84600;84600;84600;0;0;0;0;0;0
;;1;130;33210;62901;2023/000189;2023/000189;SEÑALÉTICA EN LA RED DE BIBLIOTECAS PÚBLICAS;998;VARIOS DISTRITOS;10;CULTURA;0;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;44536;-10000;34536;3616,27;0;30919,73;30919,73;0;0;0
;;1;130;33210;62901;2024/000402;2024/000402;BIBLIOTECAS PÚBLICAS. SEÑALÉTICA;998;VARIOS DISTRITOS;10;CULTURA;0;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;40000;0;40000;40000;0;0;0;0;0;0
;;1;130;33210;62999;2024/000081;2024/000081;UNIDAD TÉCNICA DE BIBLIOTECAS PÚBLICAS. ADQUISICIÓN DE LIBROS;998;VARIOS DISTRITOS;10;CULTURA;0;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;1045363;0;1045363;1045363;0;0;0;0;0;0
;;1;130;33210;63599;2024/000399;2024/000399;EQUIPAMIENTO BIBLIOTECAS PUBLICAS;998;VARIOS DISTRITOS;10;CULTURA;0;BIBLIOTECAS Y PATRIMONIO BIBLIOGRÁFICO;;;;;;;160000;0;160000;160000;0;0;0;0;0;0
1;INCORPORACIONES REMANENTES OBLIGATORIAS;1;130;33220;62599;2023/001353;2023/001353;ARCHIVO DE VILLA. MOBILIARIO Y OTROS ENSERES ADAPTADOS PARA MEJORA ACCESIBILIDAD;201;CENTRO;10;CULTURA;1;ARCHIVOS Y PATRIMONIO DOCUMENTAL;;;;;;;0;1650;1650;1650;0;0;0;0;0;0
1;INCORPORACIONES REMANENTES OBLIGATORIAS;1;130;33220;62600;2023/001354;2023/001354;ARCHIVO DE VILLA. BUCLES MAGNÉTICOS PARA MEJORA ACCESIBILIDAD;201;CENTRO;10;CULTURA;1;ARCHIVOS Y PATRIMONIO DOCUMENTAL;;;;;;;0;850;850;850;0;0;0;0;0;0
1;INCORPORACIONES REMANENTES OBLIGATORIAS;1;130;33301;62599;2023/001352;2023/001352;MUSEOS Y EXPOSICIONES MUNICIPALES. MOBILIARIO Y OTROS ENSERES ADAPTADOS PARA MEJORA ACCESIBILIDAD;998;VARIOS DISTRITOS;10;CULTURA;2;MUSEOS Y COLECCIONES;;;;;;;0;9000;9000;9000;0;0;0;0;0;0
1;INCORPORACIONES REMANENTES OBLIGATORIAS;1;130;33301;62600;2023/001360;2023/001360;MUSEOS Y EXPOSICIONES MUNICIPALES. BUCLES MAGNÉTICOS PARA MEJORA ACCESIBILIDAD;998;VARIOS DISTRITOS;10;CULTURA;2;MUSEOS Y COLECCIONES;;;;;;;0;24850;24850;24850;0;0;0;0;0;0
